"Step","phase1_top3 - validation_step_timing in s","phase1_top3 - validation_step_timing in s__MIN","phase1_top3 - validation_step_timing in s__MAX"
"8359","0.03417491912841797","0.03417491912841797","0.03417491912841797"
"8360","0.04976201057434082","0.04976201057434082","0.04976201057434082"
"8363","0.03230905532836914","0.03230905532836914","0.03230905532836914"
"8365","0.0481410026550293","0.0481410026550293","0.0481410026550293"
"8372","0.0397946834564209","0.0397946834564209","0.0397946834564209"
"8383","0.0302581787109375","0.0302581787109375","0.0302581787109375"
"8401","0.031195402145385742","0.031195402145385742","0.031195402145385742"
"8406","0.04452824592590332","0.04452824592590332","0.04452824592590332"
"8419","0.02859950065612793","0.02859950065612793","0.02859950065612793"
"8442","0.03748130798339844","0.03748130798339844","0.03748130798339844"
"8452","0.03549337387084961","0.03549337387084961","0.03549337387084961"
"8454","0.03690218925476074","0.03690218925476074","0.03690218925476074"
"8462","0.034648895263671875","0.034648895263671875","0.034648895263671875"
"8496","0.032311201095581055","0.032311201095581055","0.032311201095581055"
"8503","0.059952735900878906","0.059952735900878906","0.059952735900878906"
"8514","0.058547258377075195","0.058547258377075195","0.058547258377075195"
"8521","0.05850696563720703","0.05850696563720703","0.05850696563720703"
"8534","0.051249027252197266","0.051249027252197266","0.051249027252197266"
"8544","0.047310829162597656","0.047310829162597656","0.047310829162597656"
"8557","0.051944732666015625","0.051944732666015625","0.051944732666015625"
"8561","0.05937552452087402","0.05937552452087402","0.05937552452087402"
"8573","0.052572011947631836","0.052572011947631836","0.052572011947631836"
"8580","0.05988597869873047","0.05988597869873047","0.05988597869873047"
"8598","0.033197641372680664","0.033197641372680664","0.033197641372680664"
"8608","0.030635595321655273","0.030635595321655273","0.030635595321655273"
"8620","0.03870582580566406","0.03870582580566406","0.03870582580566406"
"8650","0.03500223159790039","0.03500223159790039","0.03500223159790039"
"8651","0.05699896812438965","0.05699896812438965","0.05699896812438965"
"8661","0.03302168846130371","0.03302168846130371","0.03302168846130371"
"8690","0.03016066551208496","0.03016066551208496","0.03016066551208496"
"8698","0.0558314323425293","0.0558314323425293","0.0558314323425293"
"8716","0.03060436248779297","0.03060436248779297","0.03060436248779297"
"8753","0.04304909706115723","0.04304909706115723","0.04304909706115723"
"8756","0.03661990165710449","0.03661990165710449","0.03661990165710449"
"8765","0.03051161766052246","0.03051161766052246","0.03051161766052246"
"8792","0.03664875030517578","0.03664875030517578","0.03664875030517578"
"8843","0.0498499870300293","0.0498499870300293","0.0498499870300293"
"8845","0.03507733345031738","0.03507733345031738","0.03507733345031738"
"8853","0.052268266677856445","0.052268266677856445","0.052268266677856445"
"8854","0.05842304229736328","0.05842304229736328","0.05842304229736328"
"8863","0.03539156913757324","0.03539156913757324","0.03539156913757324"
"8872","0.04641461372375488","0.04641461372375488","0.04641461372375488"
"8875","0.04930305480957031","0.04930305480957031","0.04930305480957031"
"8890","0.056954383850097656","0.056954383850097656","0.056954383850097656"
"8907","0.050512075424194336","0.050512075424194336","0.050512075424194336"
"8910","0.053369998931884766","0.053369998931884766","0.053369998931884766"
"8924","0.030904769897460938","0.030904769897460938","0.030904769897460938"
"8935","0.054956912994384766","0.054956912994384766","0.054956912994384766"
"8952","0.03339648246765137","0.03339648246765137","0.03339648246765137"
"8974","0.029928922653198242","0.029928922653198242","0.029928922653198242"
"8976","0.047747135162353516","0.047747135162353516","0.047747135162353516"
"8982","0.0397038459777832","0.0397038459777832","0.0397038459777832"
"8996","0.059096574783325195","0.059096574783325195","0.059096574783325195"
"9000","0.05485963821411133","0.05485963821411133","0.05485963821411133"
"9011","0.057703495025634766","0.057703495025634766","0.057703495025634766"
"9012","0.037119388580322266","0.037119388580322266","0.037119388580322266"
"9054","0.03875088691711426","0.03875088691711426","0.03875088691711426"
"9056","0.039420366287231445","0.039420366287231445","0.039420366287231445"
"9059","0.03546476364135742","0.03546476364135742","0.03546476364135742"
"9060","0.03554964065551758","0.03554964065551758","0.03554964065551758"
"9097","0.05070757865905762","0.05070757865905762","0.05070757865905762"
"9114","0.0331423282623291","0.0331423282623291","0.0331423282623291"
"9124","0.049637556076049805","0.049637556076049805","0.049637556076049805"
"9132","0.03143620491027832","0.03143620491027832","0.03143620491027832"
"9170","0.03900885581970215","0.03900885581970215","0.03900885581970215"
"9191","0.055382490158081055","0.055382490158081055","0.055382490158081055"
"9195","0.05184435844421387","0.05184435844421387","0.05184435844421387"
"9196","0.05549740791320801","0.05549740791320801","0.05549740791320801"
"9206","0.0478975772857666","0.0478975772857666","0.0478975772857666"
"9219","0.06322336196899414","0.06322336196899414","0.06322336196899414"
"9226","0.04954862594604492","0.04954862594604492","0.04954862594604492"
"9239","0.05347394943237305","0.05347394943237305","0.05347394943237305"
"9240","0.054403066635131836","0.054403066635131836","0.054403066635131836"
"9272","0.05240297317504883","0.05240297317504883","0.05240297317504883"
"9332","0.03627896308898926","0.03627896308898926","0.03627896308898926"
"9361","0.05520319938659668","0.05520319938659668","0.05520319938659668"
"9365","0.05547690391540527","0.05547690391540527","0.05547690391540527"
"9366","0.04348397254943848","0.04348397254943848","0.04348397254943848"
"9367","0.03825664520263672","0.03825664520263672","0.03825664520263672"
"9368","0.04866528511047363","0.04866528511047363","0.04866528511047363"
"9375","0.051493167877197266","0.051493167877197266","0.051493167877197266"
"9377","0.05109739303588867","0.05109739303588867","0.05109739303588867"
"9404","0.04632449150085449","0.04632449150085449","0.04632449150085449"
"9410","0.04428505897521973","0.04428505897521973","0.04428505897521973"
"9423","0.038256168365478516","0.038256168365478516","0.038256168365478516"
"9426","0.032181501388549805","0.032181501388549805","0.032181501388549805"
"9428","0.034059762954711914","0.034059762954711914","0.034059762954711914"
"9452","0.06113767623901367","0.06113767623901367","0.06113767623901367"
"9456","0.05852913856506348","0.05852913856506348","0.05852913856506348"
"9467","0.0329439640045166","0.0329439640045166","0.0329439640045166"
"9473","0.03170919418334961","0.03170919418334961","0.03170919418334961"
"9476","0.032559871673583984","0.032559871673583984","0.032559871673583984"
"9494","0.05753946304321289","0.05753946304321289","0.05753946304321289"
"9499","0.057151079177856445","0.057151079177856445","0.057151079177856445"
"9514","0.03270411491394043","0.03270411491394043","0.03270411491394043"
"9531","0.05153512954711914","0.05153512954711914","0.05153512954711914"
"9561","0.029772520065307617","0.029772520065307617","0.029772520065307617"
"9571","0.02971959114074707","0.02971959114074707","0.02971959114074707"
"9583","0.05256485939025879","0.05256485939025879","0.05256485939025879"
"9587","0.0497438907623291","0.0497438907623291","0.0497438907623291"
"9601","0.055725812911987305","0.055725812911987305","0.055725812911987305"
"9618","0.03893256187438965","0.03893256187438965","0.03893256187438965"
"9634","0.02899932861328125","0.02899932861328125","0.02899932861328125"
"9636","0.033780813217163086","0.033780813217163086","0.033780813217163086"
"9641","0.03226470947265625","0.03226470947265625","0.03226470947265625"
"9645","0.03536415100097656","0.03536415100097656","0.03536415100097656"
"9650","0.03039383888244629","0.03039383888244629","0.03039383888244629"
"9662","0.036748647689819336","0.036748647689819336","0.036748647689819336"
"9664","0.0310366153717041","0.0310366153717041","0.0310366153717041"
"9666","0.03662753105163574","0.03662753105163574","0.03662753105163574"
"9674","0.03183388710021973","0.03183388710021973","0.03183388710021973"
"9677","0.0584568977355957","0.0584568977355957","0.0584568977355957"
"9690","0.05354881286621094","0.05354881286621094","0.05354881286621094"
"9691","0.0589601993560791","0.0589601993560791","0.0589601993560791"
"9697","0.05598878860473633","0.05598878860473633","0.05598878860473633"
"9706","0.033287763595581055","0.033287763595581055","0.033287763595581055"
"9710","0.05684375762939453","0.05684375762939453","0.05684375762939453"
"9723","0.032243967056274414","0.032243967056274414","0.032243967056274414"
"9772","0.030567169189453125","0.030567169189453125","0.030567169189453125"
"9780","0.057723045349121094","0.057723045349121094","0.057723045349121094"
"9783","0.05796051025390625","0.05796051025390625","0.05796051025390625"
"9789","0.03812122344970703","0.03812122344970703","0.03812122344970703"
"9793","0.04031705856323242","0.04031705856323242","0.04031705856323242"
"9817","0.03115558624267578","0.03115558624267578","0.03115558624267578"
"9818","0.03305625915527344","0.03305625915527344","0.03305625915527344"
"9847","0.03000926971435547","0.03000926971435547","0.03000926971435547"
"9855","0.03267073631286621","0.03267073631286621","0.03267073631286621"
"9865","0.03223848342895508","0.03223848342895508","0.03223848342895508"
"9876","0.04989194869995117","0.04989194869995117","0.04989194869995117"
"9881","0.05351376533508301","0.05351376533508301","0.05351376533508301"
"9912","0.033667802810668945","0.033667802810668945","0.033667802810668945"
"9929","0.037326812744140625","0.037326812744140625","0.037326812744140625"
"9930","0.049445152282714844","0.049445152282714844","0.049445152282714844"
"9932","0.030061006546020508","0.030061006546020508","0.030061006546020508"
"9935","0.029692649841308594","0.029692649841308594","0.029692649841308594"
"9938","0.05287623405456543","0.05287623405456543","0.05287623405456543"
"9947","0.034356117248535156","0.034356117248535156","0.034356117248535156"
"9962","0.030259132385253906","0.030259132385253906","0.030259132385253906"
"9983","0.05763649940490723","0.05763649940490723","0.05763649940490723"
"9994","0.05333852767944336","0.05333852767944336","0.05333852767944336"
"9998","0.038012027740478516","0.038012027740478516","0.038012027740478516"
"10022","0.05658102035522461","0.05658102035522461","0.05658102035522461"
"10046","0.0307314395904541","0.0307314395904541","0.0307314395904541"
"10052","0.03485584259033203","0.03485584259033203","0.03485584259033203"
"10055","0.030632972717285156","0.030632972717285156","0.030632972717285156"
"10058","0.030757665634155273","0.030757665634155273","0.030757665634155273"
"10076","0.05745267868041992","0.05745267868041992","0.05745267868041992"
"10098","0.030436992645263672","0.030436992645263672","0.030436992645263672"
"10100","0.05014181137084961","0.05014181137084961","0.05014181137084961"
"10104","0.051859140396118164","0.051859140396118164","0.051859140396118164"
"10106","0.03184795379638672","0.03184795379638672","0.03184795379638672"
"10113","0.049669742584228516","0.049669742584228516","0.049669742584228516"
"10116","0.05181241035461426","0.05181241035461426","0.05181241035461426"
"10126","0.036728858947753906","0.036728858947753906","0.036728858947753906"
"10133","0.050235748291015625","0.050235748291015625","0.050235748291015625"
"10134","0.03672957420349121","0.03672957420349121","0.03672957420349121"
"10135","0.03587007522583008","0.03587007522583008","0.03587007522583008"
"10158","0.03448796272277832","0.03448796272277832","0.03448796272277832"
"10169","0.05574440956115723","0.05574440956115723","0.05574440956115723"
"10171","0.03789114952087402","0.03789114952087402","0.03789114952087402"
"10181","0.05822277069091797","0.05822277069091797","0.05822277069091797"
"10188","0.05772733688354492","0.05772733688354492","0.05772733688354492"
"10192","0.03492379188537598","0.03492379188537598","0.03492379188537598"
"10195","0.05279707908630371","0.05279707908630371","0.05279707908630371"
"10213","0.058435678482055664","0.058435678482055664","0.058435678482055664"
"10229","0.060497283935546875","0.060497283935546875","0.060497283935546875"
"10235","0.03201127052307129","0.03201127052307129","0.03201127052307129"
"10238","0.038130760192871094","0.038130760192871094","0.038130760192871094"
"10257","0.052213191986083984","0.052213191986083984","0.052213191986083984"
"10261","0.057994842529296875","0.057994842529296875","0.057994842529296875"
"10266","0.040769100189208984","0.040769100189208984","0.040769100189208984"
"10276","0.031932830810546875","0.031932830810546875","0.031932830810546875"
"10277","0.03247356414794922","0.03247356414794922","0.03247356414794922"
"10293","0.03495454788208008","0.03495454788208008","0.03495454788208008"
"10297","0.03689289093017578","0.03689289093017578","0.03689289093017578"
"10314","0.03643608093261719","0.03643608093261719","0.03643608093261719"
"10319","0.03350186347961426","0.03350186347961426","0.03350186347961426"
"10324","0.0309908390045166","0.0309908390045166","0.0309908390045166"
"10332","0.03388404846191406","0.03388404846191406","0.03388404846191406"
"10348","0.05682563781738281","0.05682563781738281","0.05682563781738281"
"10354","0.0578768253326416","0.0578768253326416","0.0578768253326416"
"10359","0.05219078063964844","0.05219078063964844","0.05219078063964844"
"10363","0.053812503814697266","0.053812503814697266","0.053812503814697266"
"10365","0.03461623191833496","0.03461623191833496","0.03461623191833496"
"10382","0.03497767448425293","0.03497767448425293","0.03497767448425293"
"10386","0.036653995513916016","0.036653995513916016","0.036653995513916016"
"10409","0.03368425369262695","0.03368425369262695","0.03368425369262695"
"10418","0.03767204284667969","0.03767204284667969","0.03767204284667969"
"10423","0.0313725471496582","0.0313725471496582","0.0313725471496582"
"10427","0.02938532829284668","0.02938532829284668","0.02938532829284668"
"10461","0.03593111038208008","0.03593111038208008","0.03593111038208008"
"10465","0.04458451271057129","0.04458451271057129","0.04458451271057129"
"10471","0.03304171562194824","0.03304171562194824","0.03304171562194824"
"10482","0.034712791442871094","0.034712791442871094","0.034712791442871094"
"10487","0.056908607482910156","0.056908607482910156","0.056908607482910156"
"10498","0.03026103973388672","0.03026103973388672","0.03026103973388672"
"10565","0.05738091468811035","0.05738091468811035","0.05738091468811035"
"10572","0.050202131271362305","0.050202131271362305","0.050202131271362305"
"10575","0.05570793151855469","0.05570793151855469","0.05570793151855469"
"10612","0.057970285415649414","0.057970285415649414","0.057970285415649414"
"10625","0.053552865982055664","0.053552865982055664","0.053552865982055664"
"10636","0.03698849678039551","0.03698849678039551","0.03698849678039551"
"10654","0.05727195739746094","0.05727195739746094","0.05727195739746094"
"10675","0.037574052810668945","0.037574052810668945","0.037574052810668945"
"10688","0.05914783477783203","0.05914783477783203","0.05914783477783203"
"10710","0.032494544982910156","0.032494544982910156","0.032494544982910156"
"10721","0.031108856201171875","0.031108856201171875","0.031108856201171875"
"10745","0.04369211196899414","0.04369211196899414","0.04369211196899414"
"10756","0.03293657302856445","0.03293657302856445","0.03293657302856445"
"10774","0.036122798919677734","0.036122798919677734","0.036122798919677734"
"10778","0.03283524513244629","0.03283524513244629","0.03283524513244629"
"10791","0.034217119216918945","0.034217119216918945","0.034217119216918945"
"10806","0.033004045486450195","0.033004045486450195","0.033004045486450195"
"10812","0.030818939208984375","0.030818939208984375","0.030818939208984375"
"10818","0.05989789962768555","0.05989789962768555","0.05989789962768555"
"10821","0.05316305160522461","0.05316305160522461","0.05316305160522461"
"10825","0.056670188903808594","0.056670188903808594","0.056670188903808594"
"10827","0.05436587333679199","0.05436587333679199","0.05436587333679199"
"10833","0.05645298957824707","0.05645298957824707","0.05645298957824707"
"10855","0.05370068550109863","0.05370068550109863","0.05370068550109863"
"10861","0.03905296325683594","0.03905296325683594","0.03905296325683594"
"10862","0.05258297920227051","0.05258297920227051","0.05258297920227051"
"10872","0.03252077102661133","0.03252077102661133","0.03252077102661133"
"10876","0.03530073165893555","0.03530073165893555","0.03530073165893555"
"10890","0.030970096588134766","0.030970096588134766","0.030970096588134766"
"10895","0.06035447120666504","0.06035447120666504","0.06035447120666504"
"10912","0.033178091049194336","0.033178091049194336","0.033178091049194336"
"10929","0.059180259704589844","0.059180259704589844","0.059180259704589844"
"10934","0.05219388008117676","0.05219388008117676","0.05219388008117676"
"10942","0.036174774169921875","0.036174774169921875","0.036174774169921875"
"10944","0.03404736518859863","0.03404736518859863","0.03404736518859863"
"10968","0.04670548439025879","0.04670548439025879","0.04670548439025879"
"10976","0.035578250885009766","0.035578250885009766","0.035578250885009766"
"10979","0.034586191177368164","0.034586191177368164","0.034586191177368164"
"10997","0.05477118492126465","0.05477118492126465","0.05477118492126465"
"11002","0.032022714614868164","0.032022714614868164","0.032022714614868164"
"11027","0.04097628593444824","0.04097628593444824","0.04097628593444824"
"11031","0.056084394454956055","0.056084394454956055","0.056084394454956055"
"11032","0.056396484375","0.056396484375","0.056396484375"
"11060","0.03393244743347168","0.03393244743347168","0.03393244743347168"
"11063","0.03557777404785156","0.03557777404785156","0.03557777404785156"
"11066","0.05822110176086426","0.05822110176086426","0.05822110176086426"
"11083","0.03202247619628906","0.03202247619628906","0.03202247619628906"
"11087","0.051451683044433594","0.051451683044433594","0.051451683044433594"
"11098","0.048546791076660156","0.048546791076660156","0.048546791076660156"
"11100","0.036118507385253906","0.036118507385253906","0.036118507385253906"
"11114","0.03357863426208496","0.03357863426208496","0.03357863426208496"
"11122","0.058107614517211914","0.058107614517211914","0.058107614517211914"
"11138","0.03523445129394531","0.03523445129394531","0.03523445129394531"
"11165","0.053537845611572266","0.053537845611572266","0.053537845611572266"
"11171","0.06015729904174805","0.06015729904174805","0.06015729904174805"
"11181","0.04489541053771973","0.04489541053771973","0.04489541053771973"
"11208","0.03702688217163086","0.03702688217163086","0.03702688217163086"
"11209","0.056737422943115234","0.056737422943115234","0.056737422943115234"
"11226","0.05140852928161621","0.05140852928161621","0.05140852928161621"
"11230","0.054027557373046875","0.054027557373046875","0.054027557373046875"
"11242","0.05863380432128906","0.05863380432128906","0.05863380432128906"
"11262","0.05089259147644043","0.05089259147644043","0.05089259147644043"
"11279","0.06073307991027832","0.06073307991027832","0.06073307991027832"
"11280","0.03722810745239258","0.03722810745239258","0.03722810745239258"
"11282","0.033924102783203125","0.033924102783203125","0.033924102783203125"
"11306","0.05309128761291504","0.05309128761291504","0.05309128761291504"
"11316","0.03968214988708496","0.03968214988708496","0.03968214988708496"
"11325","0.05361318588256836","0.05361318588256836","0.05361318588256836"
"11343","0.051735877990722656","0.051735877990722656","0.051735877990722656"
"11348","0.03364968299865723","0.03364968299865723","0.03364968299865723"
"11353","0.05758786201477051","0.05758786201477051","0.05758786201477051"
"11357","0.03328585624694824","0.03328585624694824","0.03328585624694824"
"11363","0.0346832275390625","0.0346832275390625","0.0346832275390625"
"11375","0.032964468002319336","0.032964468002319336","0.032964468002319336"
"11377","0.032187700271606445","0.032187700271606445","0.032187700271606445"
"11393","0.037528276443481445","0.037528276443481445","0.037528276443481445"
"11401","0.052535295486450195","0.052535295486450195","0.052535295486450195"
"11402","0.05063462257385254","0.05063462257385254","0.05063462257385254"
"11421","0.05643796920776367","0.05643796920776367","0.05643796920776367"
"11432","0.060395002365112305","0.060395002365112305","0.060395002365112305"
"11439","0.03590893745422363","0.03590893745422363","0.03590893745422363"
"11478","0.05699610710144043","0.05699610710144043","0.05699610710144043"
"11490","0.0522913932800293","0.0522913932800293","0.0522913932800293"
"11509","0.030873775482177734","0.030873775482177734","0.030873775482177734"
"11513","0.04993271827697754","0.04993271827697754","0.04993271827697754"
"11518","0.058896780014038086","0.058896780014038086","0.058896780014038086"
"11533","0.033966064453125","0.033966064453125","0.033966064453125"
"11566","0.06421470642089844","0.06421470642089844","0.06421470642089844"
"11577","0.04989981651306152","0.04989981651306152","0.04989981651306152"
"11579","0.051694393157958984","0.051694393157958984","0.051694393157958984"
"11590","0.05455613136291504","0.05455613136291504","0.05455613136291504"
"11599","0.033489227294921875","0.033489227294921875","0.033489227294921875"
"11607","0.03543710708618164","0.03543710708618164","0.03543710708618164"
"11612","0.03375387191772461","0.03375387191772461","0.03375387191772461"
"11638","0.029912710189819336","0.029912710189819336","0.029912710189819336"
"11642","0.030406475067138672","0.030406475067138672","0.030406475067138672"
"11655","0.060143470764160156","0.060143470764160156","0.060143470764160156"
"11671","0.05691194534301758","0.05691194534301758","0.05691194534301758"
"11677","0.033603668212890625","0.033603668212890625","0.033603668212890625"
"11680","0.058562278747558594","0.058562278747558594","0.058562278747558594"
"11682","0.04991292953491211","0.04991292953491211","0.04991292953491211"
"11695","0.0313112735748291","0.0313112735748291","0.0313112735748291"
"11699","0.03663158416748047","0.03663158416748047","0.03663158416748047"
"11714","0.0587923526763916","0.0587923526763916","0.0587923526763916"
"11717","0.0335841178894043","0.0335841178894043","0.0335841178894043"
"11720","0.03290867805480957","0.03290867805480957","0.03290867805480957"
"11753","0.05260515213012695","0.05260515213012695","0.05260515213012695"
"11765","0.053682804107666016","0.053682804107666016","0.053682804107666016"
"11769","0.057863473892211914","0.057863473892211914","0.057863473892211914"
"11790","0.03292346000671387","0.03292346000671387","0.03292346000671387"
"11792","0.03663468360900879","0.03663468360900879","0.03663468360900879"
"11795","0.042345285415649414","0.042345285415649414","0.042345285415649414"
"11801","0.050370216369628906","0.050370216369628906","0.050370216369628906"
"11842","0.03224945068359375","0.03224945068359375","0.03224945068359375"
"11845","0.034955501556396484","0.034955501556396484","0.034955501556396484"
"11848","0.05400705337524414","0.05400705337524414","0.05400705337524414"
"11857","0.042198896408081055","0.042198896408081055","0.042198896408081055"
"11861","0.05041861534118652","0.05041861534118652","0.05041861534118652"
"11864","0.06004452705383301","0.06004452705383301","0.06004452705383301"
"11886","0.030231714248657227","0.030231714248657227","0.030231714248657227"
"11927","0.03102707862854004","0.03102707862854004","0.03102707862854004"
"11937","0.058004140853881836","0.058004140853881836","0.058004140853881836"
"11967","0.03563833236694336","0.03563833236694336","0.03563833236694336"
"11987","0.43868494033813477","0.43868494033813477","0.43868494033813477"
"12000","0.05138564109802246","0.05138564109802246","0.05138564109802246"
"12003","0.030848264694213867","0.030848264694213867","0.030848264694213867"
"12016","0.056679725646972656","0.056679725646972656","0.056679725646972656"
"12036","0.05882883071899414","0.05882883071899414","0.05882883071899414"
"12072","0.05137014389038086","0.05137014389038086","0.05137014389038086"
"12096","0.05900120735168457","0.05900120735168457","0.05900120735168457"
"12106","0.05848097801208496","0.05848097801208496","0.05848097801208496"
"12117","0.057851552963256836","0.057851552963256836","0.057851552963256836"
"12126","0.04732394218444824","0.04732394218444824","0.04732394218444824"
"12132","0.03151845932006836","0.03151845932006836","0.03151845932006836"
"12149","0.05174088478088379","0.05174088478088379","0.05174088478088379"
"12159","0.052816152572631836","0.052816152572631836","0.052816152572631836"
"12162","0.0588991641998291","0.0588991641998291","0.0588991641998291"
"12167","0.03615760803222656","0.03615760803222656","0.03615760803222656"
"12171","0.052939414978027344","0.052939414978027344","0.052939414978027344"
"12204","0.033826589584350586","0.033826589584350586","0.033826589584350586"
"12208","0.030015945434570312","0.030015945434570312","0.030015945434570312"
"12219","0.029512405395507812","0.029512405395507812","0.029512405395507812"
"12220","0.04132723808288574","0.04132723808288574","0.04132723808288574"
"12224","0.03274893760681152","0.03274893760681152","0.03274893760681152"
"12234","0.03680014610290527","0.03680014610290527","0.03680014610290527"
"12236","0.03647661209106445","0.03647661209106445","0.03647661209106445"
"12244","0.05790996551513672","0.05790996551513672","0.05790996551513672"
"12262","0.03797769546508789","0.03797769546508789","0.03797769546508789"
"12286","0.03659772872924805","0.03659772872924805","0.03659772872924805"
"12287","0.0336756706237793","0.0336756706237793","0.0336756706237793"
"12290","0.032585859298706055","0.032585859298706055","0.032585859298706055"
"12324","0.02895522117614746","0.02895522117614746","0.02895522117614746"
"12342","0.05754256248474121","0.05754256248474121","0.05754256248474121"
"12344","0.03615283966064453","0.03615283966064453","0.03615283966064453"
"12352","0.057602882385253906","0.057602882385253906","0.057602882385253906"
"12360","0.03452897071838379","0.03452897071838379","0.03452897071838379"
"12364","0.05515646934509277","0.05515646934509277","0.05515646934509277"
"12400","0.03516435623168945","0.03516435623168945","0.03516435623168945"
"12420","0.038784027099609375","0.038784027099609375","0.038784027099609375"
"12425","0.05379843711853027","0.05379843711853027","0.05379843711853027"
"12436","0.05059552192687988","0.05059552192687988","0.05059552192687988"
"12458","0.04464578628540039","0.04464578628540039","0.04464578628540039"
"12462","0.05078482627868652","0.05078482627868652","0.05078482627868652"
"12482","0.031033992767333984","0.031033992767333984","0.031033992767333984"
"12484","0.032547950744628906","0.032547950744628906","0.032547950744628906"
"12519","0.055754899978637695","0.055754899978637695","0.055754899978637695"
"12526","0.057212114334106445","0.057212114334106445","0.057212114334106445"
"12545","0.05110502243041992","0.05110502243041992","0.05110502243041992"
"12549","0.05231499671936035","0.05231499671936035","0.05231499671936035"
"12561","0.0596461296081543","0.0596461296081543","0.0596461296081543"
"12573","0.03448915481567383","0.03448915481567383","0.03448915481567383"
"12580","0.03393101692199707","0.03393101692199707","0.03393101692199707"
"12597","0.06063675880432129","0.06063675880432129","0.06063675880432129"
"12614","0.03777909278869629","0.03777909278869629","0.03777909278869629"
"12620","0.04960966110229492","0.04960966110229492","0.04960966110229492"
"12622","0.03390622138977051","0.03390622138977051","0.03390622138977051"
"12646","0.030359983444213867","0.030359983444213867","0.030359983444213867"
"12649","0.03391766548156738","0.03391766548156738","0.03391766548156738"
"12686","0.04996228218078613","0.04996228218078613","0.04996228218078613"
"12690","0.061502695083618164","0.061502695083618164","0.061502695083618164"
"12691","0.05600261688232422","0.05600261688232422","0.05600261688232422"
"12704","0.05037975311279297","0.05037975311279297","0.05037975311279297"
"12710","0.05087757110595703","0.05087757110595703","0.05087757110595703"
"12723","0.05486941337585449","0.05486941337585449","0.05486941337585449"
"12755","0.05475282669067383","0.05475282669067383","0.05475282669067383"
"12779","0.05535531044006348","0.05535531044006348","0.05535531044006348"
"12782","0.057814836502075195","0.057814836502075195","0.057814836502075195"
"12783","0.0547640323638916","0.0547640323638916","0.0547640323638916"
"12784","0.05893373489379883","0.05893373489379883","0.05893373489379883"
"12796","0.03541231155395508","0.03541231155395508","0.03541231155395508"
"12805","0.03798627853393555","0.03798627853393555","0.03798627853393555"
"12806","0.03362774848937988","0.03362774848937988","0.03362774848937988"
"12825","0.03526473045349121","0.03526473045349121","0.03526473045349121"
"12854","0.04884171485900879","0.04884171485900879","0.04884171485900879"
"12856","0.029929399490356445","0.029929399490356445","0.029929399490356445"
"12867","0.029987096786499023","0.029987096786499023","0.029987096786499023"
"12873","0.051724910736083984","0.051724910736083984","0.051724910736083984"
"12876","0.05560660362243652","0.05560660362243652","0.05560660362243652"
"12880","0.055490732192993164","0.055490732192993164","0.055490732192993164"
"12889","0.04948735237121582","0.04948735237121582","0.04948735237121582"
"12897","0.037645816802978516","0.037645816802978516","0.037645816802978516"
"12898","0.049286603927612305","0.049286603927612305","0.049286603927612305"
"12930","0.05704689025878906","0.05704689025878906","0.05704689025878906"
"12936","0.033188581466674805","0.033188581466674805","0.033188581466674805"
"12941","0.030761003494262695","0.030761003494262695","0.030761003494262695"
"12977","0.03551006317138672","0.03551006317138672","0.03551006317138672"
"12978","0.048596858978271484","0.048596858978271484","0.048596858978271484"
"12979","0.05298209190368652","0.05298209190368652","0.05298209190368652"
"12989","0.030701398849487305","0.030701398849487305","0.030701398849487305"
"13004","0.0518336296081543","0.0518336296081543","0.0518336296081543"
"13007","0.060167789459228516","0.060167789459228516","0.060167789459228516"
"13013","0.05529475212097168","0.05529475212097168","0.05529475212097168"
"13019","0.057726144790649414","0.057726144790649414","0.057726144790649414"
"13020","0.03757739067077637","0.03757739067077637","0.03757739067077637"
"13023","0.049465179443359375","0.049465179443359375","0.049465179443359375"
"13029","0.030826807022094727","0.030826807022094727","0.030826807022094727"
"13045","0.052263736724853516","0.052263736724853516","0.052263736724853516"
"13046","0.05207467079162598","0.05207467079162598","0.05207467079162598"
"13049","0.048883914947509766","0.048883914947509766","0.048883914947509766"
"13057","0.034911394119262695","0.034911394119262695","0.034911394119262695"
"13063","0.051490068435668945","0.051490068435668945","0.051490068435668945"
"13068","0.0341486930847168","0.0341486930847168","0.0341486930847168"
"13082","0.03075408935546875","0.03075408935546875","0.03075408935546875"
"13083","0.03751063346862793","0.03751063346862793","0.03751063346862793"
"13086","0.03000664710998535","0.03000664710998535","0.03000664710998535"
"13090","0.031697988510131836","0.031697988510131836","0.031697988510131836"
"13120","0.03838372230529785","0.03838372230529785","0.03838372230529785"
"13129","0.03532838821411133","0.03532838821411133","0.03532838821411133"
"13138","0.029628753662109375","0.029628753662109375","0.029628753662109375"
"13159","0.035926103591918945","0.035926103591918945","0.035926103591918945"
"13161","0.029773712158203125","0.029773712158203125","0.029773712158203125"
"13163","0.029637575149536133","0.029637575149536133","0.029637575149536133"
"13186","0.03128480911254883","0.03128480911254883","0.03128480911254883"
"13190","0.04190516471862793","0.04190516471862793","0.04190516471862793"
"13220","0.05413460731506348","0.05413460731506348","0.05413460731506348"
"13222","0.03966259956359863","0.03966259956359863","0.03966259956359863"
"13224","0.05343937873840332","0.05343937873840332","0.05343937873840332"
"13246","0.04865074157714844","0.04865074157714844","0.04865074157714844"
"13252","0.031664371490478516","0.031664371490478516","0.031664371490478516"
